age,education,default,housing,loan,contact,duration,campaign,pdays,previous,y,job_admin.,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_divorced,marital_married,marital_single,marital_unknown,poutcome_failure,poutcome_nonexistent,poutcome_success
30.0,1,0,1,0,0,176.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,3,1,1,1,1,47.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,1,0,1,269.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
33.0,6,1,0,0,1,305.0,10,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,6,1,0,0,1,183.0,6,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
43.0,1,1,0,1,1,589.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,4,1,0,0,1,1010.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
51.0,5,1,1,0,1,86.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,6,1,0,0,1,1321.0,6,1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,4,1,1,0,0,189.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,4,1,1,0,1,223.0,2,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40.1498,4,1,0,1,0,329.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
47.0,6,0,1,0,1,624.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
37.0,3,1,1,0,0,185.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0,5,1,0,0,0,177.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
41.0,6,1,0,0,1,1180.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,5,1,1,0,1,157.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
36.0,3,1,1,0,1,227.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
27.0,4,0,0,0,0,75.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26.0,6,1,1,0,1,174.0,4,0,1,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
45.0,3,1,1,0,0,202.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,1,0,1,124.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,4,1,0,0,0,250.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
29.0,4,1,1,0,1,106.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
59.0,3,1,0,0,1,351.0,1,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,4,1,1,0,1,199.0,2,1,2,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
36.0,5,1,1,0,1,341.0,7,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
20.0,4,1,0,0,0,97.0,15,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
49.0,4,1,0,0,0,192.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
31.0,3,1,1,0,1,326.0,1,1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
23.0,5,0,0,0,0,94.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,6,1,1,0,0,119.0,4,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
35.0,3,1,1,0,1,134.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
39.0,4,1,1,0,0,582.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,4,1,0,0,0,60.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
58.0,3,1,1,0,0,187.0,5,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
45.0,4,1,1,0,1,185.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,5,1,0,1,1,123.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32.0,6,1,1,0,0,215.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28.0,3,1,1,0,1,106.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,2,1,0,0,0,238.0,2,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
58.0,1,1,1,0,0,73.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
39.0,6,0,1,0,1,40.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36.0,3,1,1,0,1,182.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
31.0,6,1,0,0,0,90.0,8,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,6,1,1,1,1,758.0,1,1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,5,1,1,0,1,577.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38.0,6,0,0,0,0,36.0,4,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
55.0,1,0,1,0,0,216.0,2,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
28.0,6,1,1,0,1,227.0,1,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
40.0,4,1,1,0,0,85.0,6,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
39.0,1,0,1,0,0,85.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,0,0,1,224.0,1,1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,4,0,1,0,0,763.0,4,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
54.0,1,0,1,0,0,421.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
42.0,4,1,1,0,1,131.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,4,1,0,1,0,206.0,4,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
48.0,2,0,0,1,0,511.0,5,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
40.0,4,1,1,0,1,213.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
38.0,4,1,1,0,1,82.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46.0,6,0,1,0,0,318.0,6,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
21.0,1,1,0,0,1,114.0,2,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
30.0,4,1,1,0,0,225.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
52.0,1,1,0,1,0,150.0,17,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
50.0,3,0,0,0,0,165.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,6,1,0,0,1,8.0,5,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24.0,6,1,0,0,0,139.0,3,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
34.0,6,1,1,0,1,265.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
39.0,4,1,1,0,0,0.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,6,1,1,0,1,64.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
40.0,3,1,0,0,0,40.0,1,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,4,0,1,0,1,310.0,2,1,2,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37.0,4,1,1,1,0,172.0,7,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58.0,5,1,1,0,0,293.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
52.0,1,1,1,0,0,253.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,1,1,0,0,0,514.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
35.0,3,1,0,1,0,556.0,4,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
28.0,3,1,0,0,0,199.0,2,0,2,no,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
26.0,5,1,1,0,1,578.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
40.1498,4,0,1,0,0,224.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,0,0,1,358.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,5,1,1,0,1,7.0,6,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
32.0,4,1,1,0,1,267.0,1,1,0,no,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
46.0,6,1,1,0,1,164.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,6,1,1,1,1,206.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
56.0,6,1,0,0,0,21.0,3,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,1,0,1,899.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,6,1,1,0,1,148.0,2,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
36.0,6,0,1,0,1,874.0,1,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,6,1,0,0,1,91.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
46.0,6,1,1,0,0,716.0,2,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,5,1,1,0,0,113.0,4,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
34.0,6,1,1,1,1,182.0,1,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
33.0,4,1,0,0,1,129.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36.0,4,1,0,0,1,87.0,4,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38.0,4,0,0,1,0,77.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
25.0,5,1,1,0,0,149.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
29.0,6,1,1,0,1,225.0,2,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
33.0,6,1,0,0,1,180.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,4,1,1,0,0,311.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
35.0,6,1,0,0,1,304.0,1,1,1,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
32.0,6,1,0,1,1,541.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
54.0,6,0,0,0,0,594.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
37.0,4,1,0,0,0,63.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
26.0,4,1,0,0,0,95.0,3,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
31.0,3,1,0,0,0,285.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
30.0,1,0,0,0,0,130.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
48.0,5,1,1,0,0,136.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
53.0,5,0,0,0,1,209.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
38.0,6,1,0,0,1,244.0,3,1,0,no,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
39.0,3,1,0,1,1,51.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
42.0,3,0,1,0,1,367.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
53.0,6,1,1,0,1,528.0,1,1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
33.0,5,1,0,1,0,182.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
86.0,1,0,1,0,1,186.0,2,1,2,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
23.0,4,1,0,0,1,22.0,6,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
28.0,4,1,0,0,0,689.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
51.0,5,1,1,0,0,150.0,7,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
46.0,2,1,1,0,1,160.0,3,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
52.0,1,1,0,0,1,437.0,4,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34.0,5,1,1,0,1,201.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
30.0,6,1,1,0,1,272.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
36.0,6,0,1,0,1,121.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
68.0,1,1,1,1,1,220.0,1,0,1,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
23.0,4,1,0,0,1,297.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,3,0,0,0,1,234.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
26.0,4,1,0,0,1,322.0,4,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
31.0,4,1,0,0,1,142.0,1,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37.0,4,1,1,0,1,30.0,6,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
33.0,6,1,1,1,1,49.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,1,0,0,0,0,154.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,3,1,0,0,0,227.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
27.0,3,0,0,0,1,364.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,5,1,0,0,1,1015.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
29.0,3,1,0,1,1,107.0,2,1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49.0,6,1,0,0,1,171.0,1,1,1,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
53.0,1,0,1,0,1,267.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45.0,4,0,0,0,0,691.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
20.0,6,1,1,1,1,187.0,1,0,4,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
38.0,6,1,0,0,1,76.0,17,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
44.0,2,0,0,0,0,236.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,3,1,1,1,0,125.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,4,0,0,0,0,82.0,7,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36.0,4,0,1,0,1,27.0,6,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
45.0,4,0,1,0,1,8.0,7,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
38.0,6,1,1,0,1,481.0,3,1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49.0,5,1,0,0,1,118.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
58.0,4,0,1,0,1,103.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
41.0,2,1,0,0,1,412.0,1,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57.0,1,0,1,0,1,89.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,4,1,1,0,1,228.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
34.0,6,1,1,0,1,11.0,6,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
49.0,6,0,0,0,0,379.0,17,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
52.0,4,0,1,0,0,122.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
53.0,6,1,1,0,1,136.0,5,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,6,0,0,0,0,80.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
45.0,1,0,0,0,1,420.0,1,1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.0,3,0,0,0,1,728.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,1,1,0,1,475.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
64.0,1,1,0,1,1,501.0,1,0,1,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
28.0,4,1,0,0,0,322.0,1,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
41.0,5,0,0,0,0,105.0,3,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
54.0,6,1,0,0,0,172.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,5,1,1,0,0,256.0,6,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
41.0,4,1,0,0,0,356.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
35.0,2,0,0,0,0,147.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,0,0,1,706.0,1,1,1,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50.0,2,1,1,0,1,264.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
72.0,5,1,1,0,0,93.0,2,1,0,no,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,2,0,0,0,1,35.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
36.0,6,0,1,1,1,97.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
43.0,6,1,1,0,0,189.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,4,1,0,0,0,308.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37.0,5,1,0,0,1,243.0,10,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32.0,1,1,0,1,1,80.0,4,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,2,1,1,1,1,429.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
29.0,4,1,0,0,1,113.0,4,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
32.0,3,1,0,0,0,143.0,2,1,0,no,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
40.1498,6,1,1,1,1,8.0,9,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,6,1,1,0,1,84.0,1,1,1,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
60.0,4,1,0,0,1,200.0,1,0,1,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
34.0,6,1,1,0,0,280.0,1,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49.0,6,1,0,0,1,182.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,2,1,1,0,1,423.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.0,6,1,0,0,1,529.0,2,1,0,yes,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
28.0,6,1,1,0,1,63.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
55.0,5,0,1,0,1,80.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
23.0,5,1,1,0,1,316.0,1,0,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
47.0,6,1,1,0,1,45.0,1,1,1,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22.0,5,1,1,0,1,143.0,5,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
38.0,2,1,0,0,0,184.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,5,1,1,1,1,543.0,1,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
49.0,6,1,0,1,1,207.0,2,1,0,no,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
38.0,6,1,1,0,1,74.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,4,1,1,0,1,582.0,2,1,1,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
28.0,5,1,1,0,1,113.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
51.0,4,1,0,0,1,28.0,4,1,0,no,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
31.0,2,0,0,0,0,109.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
30.0,6,1,1,0,1,305.0,1,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.0,6,1,0,0,1,17.0,11,1,0,no,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
33.0,1,1,1,0,0,23.0,3,1,1,no,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
48.0,5,0,1,0,1,182.0,5,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
46.0,1,0,0,0,0,338.0,2,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,3,1,1,0,0,215.0,2,1,0,no,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
48.0,6,0,1,0,0,82.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
50.0,1,0,1,0,1,119.0,3,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
47.0,6,1,1,0,1,156.0,3,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24.0,3,1,0,1,0,167.0,1,1,0,no,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
36.0,4,1,1,0,0,193.0,6,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
34.0,5,1,1,0,0,248.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
34.0,5,1,0,0,1,211.0,1,1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
46.0,5,1,1,0,0,148.0,2,1,0,no,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
56.0,3,1,1,1,1,313.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
40.1498,4,1,1,0,1,164.0,2,1,0,no,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
36.0,4,1,1,0,1,4.0,2,1,0,no,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
